"gene_name","F_statistic","p_value_raw","p_value_bonf","p_value_fdr","significant","rank_anova"
"gene_6841",93.6224827092245,0.000000000000000000000000000000000000000000000000000000000094145671165022,0.00000000000000000000000000000000000000000000000000000166882616707118,0.000000000000000000000000000000000000000000000000000000000580259446130452,TRUE,2876
"gene_6842",71.0725021565571,0.0000000000000000000000000000000000000000000000324651553219303,0.000000000000000000000000000000000000000000575477343236537,0.000000000000000000000000000000000000000000000131267642161619,TRUE,4384
"gene_6844",46.908349561485,0.00000000000000000000000000000000291708555801991,0.0000000000000000000000000000517082586014609,0.00000000000000000000000000000000710668754830413,TRUE,7276
"gene_6846",92.0114348100822,0.000000000000000000000000000000000000000000000000000000000571744401085099,0.0000000000000000000000000000000000000000000000000000101347412536345,0.00000000000000000000000000000000000000000000000000000000342043241769641,TRUE,2963
"gene_6847",31.5323994616504,0.000000000000000000000025111492289736,0.00000000000000000044512631232786,0.0000000000000000000000442251676431058,TRUE,10065
"gene_6849",87.4234261375611,0.000000000000000000000000000000000000000000000000000000104934033047733,0.00000000000000000000000000000000000000000000000000186006066980411,0.00000000000000000000000000000000000000000000000000000057945815258695,TRUE,3210
"gene_6850",82.9291822959144,0.0000000000000000000000000000000000000000000000000000193597058732222,0.000000000000000000000000000000000000000000000000343170146308736,0.0000000000000000000000000000000000000000000000000000976301980963687,TRUE,3515
"gene_6851",138.187216700498,0.00000000000000000000000000000000000000000000000000000000000000000000000000000224326504234436,0.0000000000000000000000000000000000000000000000000000000000000000000000000397641161405961,0.0000000000000000000000000000000000000000000000000000000000000000000000000000293462111738716,TRUE,1355
"gene_6852",1.69237252371435,0.150512669280797,1,0.151332250463495,FALSE,17630
"gene_6853",37.2982045073365,0.00000000000000000000000000368746044112772,0.00000000000000000000006536392377943,0.00000000000000000000000000735334950831702,TRUE,8889
"gene_6854",31.8808405952161,0.0000000000000000000000146009725773402,0.000000000000000000258816839905933,0.0000000000000000000000259205648378501,TRUE,9985
"gene_6855",11.9542268572384,0.0000000028872970510693,0.0000511802275272544,0.00000000336181210767567,TRUE,15224
"gene_6856",8.08281849980804,0.00000259740090033872,0.0460415283594041,0.00000282845118315543,TRUE,16278
"gene_6857",66.6879539555395,0.00000000000000000000000000000000000000000000812904426907316,0.000000000000000000000000000000000000000144095438713591,0.0000000000000000000000000000000000000000000300261385108545,TRUE,4799
"gene_6858",79.7530783403498,0.000000000000000000000000000000000000000000000000000828669778206153,0.0000000000000000000000000000000000000000000000146890004884823,0.00000000000000000000000000000000000000000000000000396143486744398,TRUE,3708
"gene_6859",35.5229482480805,0.0000000000000000000000000540326958362226,0.000000000000000000000957783566392882,0.000000000000000000000000103757292426918,TRUE,9231
"gene_6860",54.9671728402269,0.0000000000000000000000000000000000000401667471588125,0.00000000000000000000000000000000071199576013711,0.000000000000000000000000000000000000116073648538818,TRUE,6134
"gene_6861",145.750026769086,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000228520747352885,0.0000000000000000000000000000000000000000000000000000000000000000000000000000405075876757724,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000337001561362499,TRUE,1202
"gene_6862",49.235320871956,0.000000000000000000000000000000000109231256212595,0.00000000000000000000000000000193623324762446,0.000000000000000000000000000000000279600468971042,TRUE,6925
"gene_6863",72.3722315916726,0.00000000000000000000000000000000000000000000000646814654861411,0.000000000000000000000000000000000000000000114654365720734,0.0000000000000000000000000000000000000000000000267946636412091,TRUE,4279
"gene_6864",98.8047587853235,0.000000000000000000000000000000000000000000000000000000000000311123527310071,0.00000000000000000000000000000000000000000000000000000000551497564509831,0.00000000000000000000000000000000000000000000000000000000000210094310289459,TRUE,2625
"gene_6865",31.5213086193094,0.0000000000000000000000255491481414572,0.000000000000000000452884199955471,0.0000000000000000000000449783212401596,TRUE,10068
"gene_6866",39.8627624702006,0.0000000000000000000000000000802149303853833,0.00000000000000000000000142188985601131,0.000000000000000000000000000169454159934609,TRUE,8391
"gene_6867",121.383306211841,0.0000000000000000000000000000000000000000000000000000000000000000000000210604958669441,0.000000000000000000000000000000000000000000000000000000000000000000373318349737452,0.00000000000000000000000000000000000000000000000000000000000000000000020972940996486,TRUE,1780
"gene_6868",25.841626235865,0.000000000000000000208039203914748,0.00000000000000368770292859283,0.000000000000000000324136672988734,TRUE,11377
"gene_6869",4.92158086933939,0.000676282281334079,1,0.000704045323247071,TRUE,17027
"gene_6870",8.88601023173004,0.000000629907171804157,0.0111657345274005,0.000000695251215902895,TRUE,16060
"gene_6871",30.0283428678109,0.000000000000000000000264343917108671,0.0000000000000000046857602746683,0.000000000000000000000449904971163543,TRUE,10415
"gene_6872",20.510982042288,0.00000000000000130208539082879,0.0000000000230807656378310,0.00000000000000180233996859527,TRUE,12806
"gene_6874",5.23894856795429,0.000388433147377556,1,0.000406360125732682,TRUE,16944
"gene_6875",143.885470187702,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000122637324310879,0.000000000000000000000000000000000000000000000000000000000000000000000000000217386921073464,0.000000000000000000000000000000000000000000000000000000000000000000000000000000175737203778063,TRUE,1237
"gene_6876",495.741119412172,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000157016989883656,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000278328316267769,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000305855292601944,TRUE,91
"gene_6877",4.27750200573546,0.00207081234037266,1,0.00213774500876162,FALSE,17171
"gene_6878",58.866099041408,0.000000000000000000000000000000000000000213652743496323,0.00000000000000000000000000000000000378720853121583,0.000000000000000000000000000000000000000670183778307526,TRUE,5651
"gene_6879",91.6713134780293,0.000000000000000000000000000000000000000000000000000000000838195780077256,0.0000000000000000000000000000000000000000000000000000148578583976494,0.00000000000000000000000000000000000000000000000000000000498418597707126,TRUE,2981
"gene_6880",7.13422974006461,0.0000138522447360507,0.245544890191235,0.0000148616929058973,TRUE,16522
"gene_6881",53.7209188795142,0.000000000000000000000000000000000000219386377216462,0.00000000000000000000000000000000388884292253901,0.000000000000000000000000000000000000618258016301909,TRUE,6290
"gene_6882",83.4010089473744,0.0000000000000000000000000000000000000000000000000000111349280816209,0.000000000000000000000000000000000000000000000000197377735174812,0.0000000000000000000000000000000000000000000000000000566688875035348,TRUE,3483
"gene_6883",18.5665624659452,0.000000000000033893986497166,0.000000000600804804648764,0.0000000000000450277152550974,TRUE,13343
"gene_6884",191.68254554227,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000677945610595154,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120172638934097,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017594822684348,TRUE,683
"gene_6885",2.89885572738934,0.0216591393991064,1,0.0220029746683798,FALSE,17449
"gene_6887",70.0286242044448,0.000000000000000000000000000000000000000000000119547025382057,0.00000000000000000000000000000000000000000211909057192234,0.000000000000000000000000000000000000000000000472800216850143,TRUE,4482
"gene_6888",71.5697966125174,0.0000000000000000000000000000000000000000000000174900653199862,0.000000000000000000000000000000000000000000310028897862075,0.0000000000000000000000000000000000000000000000713201973457731,TRUE,4347
"gene_6889",42.3561939869535,0.00000000000000000000000000000205161266072262,0.0000000000000000000000000363668860239691,0.00000000000000000000000000000454756609027999,TRUE,7997
"gene_6890",585.801126645415,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106994430046807,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018965832670097,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000296341135470266,TRUE,64
"gene_6891",19.3372896566359,0.00000000000000927057922752379,0.000000000164330287387087,0.0000000000000125452544001135,TRUE,13099
"gene_6892",28.7718077299408,0.00000000000000000000192087646421959,0.0000000000000000340494562047564,0.0000000000000000000031866594482692,TRUE,10685
"gene_6893",44.8244178754619,0.0000000000000000000000000000000574048105605939,0.00000000000000000000000000101755767199709,0.000000000000000000000000000000133818736454115,TRUE,7604
"gene_6894",86.4249224209078,0.000000000000000000000000000000000000000000000000000000331234723226751,0.00000000000000000000000000000000000000000000000000587146670391738,0.00000000000000000000000000000000000000000000000000000179008131216993,TRUE,3280
"gene_6895",30.1323846551809,0.000000000000000000000224464950359329,0.00000000000000000397886571006946,0.000000000000000000000383172737872637,TRUE,10384
"gene_6896",40.0167632630584,0.0000000000000000000000000000638607619969367,0.0000000000000000000000011319958671577,0.000000000000000000000000000135373818124575,TRUE,8362
"gene_6897",35.8687785840724,0.00000000000000000000000003195538545647,0.000000000000000000000566441162601388,0.0000000000000000000000000617643836660547,TRUE,9171
"gene_6898",29.4759982183139,0.000000000000000000000630915341420569,0.000000000000000011183605342021,0.0000000000000000000010621716537203,TRUE,10529
"gene_6899",10.3909151540505,0.0000000445877437673745,0.000790362346020481,0.0000000504798074995517,TRUE,15657
"gene_6900",55.1496950318635,0.0000000000000000000000000000000000000313550534324543,0.000000000000000000000000000000000555799677143685,0.000000000000000000000000000000000000090950691726998,TRUE,6111
"gene_6901",40.3937625857279,0.0000000000000000000000000000365771769654803,0.000000000000000000000000648367038890103,0.0000000000000000000000000000780694809018788,TRUE,8305
"gene_6902",53.1393965274012,0.000000000000000000000000000000000000486440137978527,0.00000000000000000000000000000000862263788580737,0.00000000000000000000000000000000000134981807855469,TRUE,6388
"gene_6903",58.4479351933733,0.000000000000000000000000000000000000000372636264684716,0.00000000000000000000000000000000000660535042780127,0.00000000000000000000000000000000000000115964719589208,TRUE,5696
"gene_6905",9.98984122430995,0.0000000902102015171531,0.00159906603209306,0.000000101347828120995,TRUE,15778
"gene_6906",103.158587856814,0.00000000000000000000000000000000000000000000000000000000000000283967787128554,0.0000000000000000000000000000000000000000000000000000000000503361299464076,0.0000000000000000000000000000000000000000000000000000000000000207300118571535,TRUE,2428
"gene_6907",36.3592442321432,0.0000000000000000000000000152001069598477,0.00000000000000000000026943709597026,0.0000000000000000000000000296638881394098,TRUE,9083
"gene_6908",17.3536875300537,0.000000000000263789130065764,0.00000000467592611954573,0.000000000000340835783916155,TRUE,13719
"gene_6909",30.3954898481612,0.000000000000000000000148508267828102,0.00000000000000000263245755552094,0.000000000000000000000255033671335103,TRUE,10322
"gene_6910",41.5104749556851,0.00000000000000000000000000000707107090906953,0.000000000000000000000000125341802934166,0.0000000000000000000000000000154171959328618,TRUE,8130
"gene_6911",10.9207878738231,0.0000000176003283604706,0.000311983420517702,0.0000000201020245178932,TRUE,15520
"gene_6912",12.2837103678166,0.00000000162521686601249,0.0000288085941669374,0.00000000190293904266711,TRUE,15139
"gene_6913",4.61868757594106,0.00114604189955554,1,0.00118862200640814,FALSE,17091
"gene_6915",33.5084404205314,0.00000000000000000000000117762623717035,0.0000000000000000000208746026800816,0.00000000000000000000000216519061094094,TRUE,9641
"gene_6916",47.955336829338,0.000000000000000000000000000000000661767137040151,0.0000000000000000000000000000117304842711737,0.00000000000000000000000000000000164892947303538,TRUE,7114
"gene_6917",22.6054390952652,0.0000000000000000405739654713239,0.000000000000719214111944688,0.0000000000000000589036946719646,TRUE,12210
"gene_6918",14.7642651278546,0.0000000000220928543651264,0.000000391617936476231,0.000000000027109091546188,TRUE,14446
"gene_6919",8.65916852206962,0.000000939667903147907,0.0166565532511998,0.00000103360553839279,TRUE,16115
"gene_6920",36.7978400981465,0.00000000000000000000000000783584203339044,0.000000000000000000000138898135883879,0.0000000000000000000000000154502932017663,TRUE,8990
"gene_6921",18.8742357952354,0.000000000000020186544680459,0.000000000357826691005816,0.0000000000000270139431530889,TRUE,13246
"gene_6923",28.9472671462336,0.00000000000000000000145487351312277,0.0000000000000000257890878936142,0.0000000000000000000024217379935782,TRUE,10649
"gene_6924",96.7985144928842,0.00000000000000000000000000000000000000000000000000000000000279504425543015,0.0000000000000000000000000000000000000000000000000000000495449544717549,0.0000000000000000000000000000000000000000000000000000000000181513691381648,TRUE,2729
"gene_6925",172.458985244411,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000027029348564692,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000047912223265773,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000556471814933485,TRUE,861
"gene_6926",352.630088608877,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044082872203199,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000781412992673906,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000415645208869099,TRUE,188
"gene_6927",13.1023208976513,0.000000000391216343142467,0.00000693470089854337,0.00000000046513521353165,TRUE,14909
"gene_6928",10.3389646505476,0.0000000488466099642474,0.00086585500822625,0.0000000552309120511737,TRUE,15677
"gene_6929",90.9161491613129,0.00000000000000000000000000000000000000000000000000000000196416171198246,0.000000000000000000000000000000000000000000000000000034816730506601,0.000000000000000000000000000000000000000000000000000000011532537431799,TRUE,3019
"gene_6930",19.3999313197765,0.00000000000000834563283311613,0.000000000147934687599817,0.0000000000000113091267945735,TRUE,13081
"gene_6932",1.04855396233134,0.381593562008294,1,0.382262078562251,FALSE,17695
"gene_6933",18.5408270064543,0.0000000000000353969866458555,0.000000000627446985284435,0.0000000000000469821778573145,TRUE,13355
"gene_6934",33.220699608244,0.00000000000000000000000183448083017341,0.0000000000000000000325180071956539,0.00000000000000000000000335687077481717,TRUE,9687
"gene_6935",397.720589984164,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000154549912169126,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000273955174310993,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000176745273749028,TRUE,155
"gene_6936",67.3865710283882,0.0000000000000000000000000000000000000000000033432447930917,0.0000000000000000000000000000000000000000592623572023436,0.0000000000000000000000000000000000000000000125316889833672,TRUE,4729
"gene_6938",29.7570903547756,0.000000000000000000000405083717248197,0.00000000000000000718051397194153,0.000000000000000000000685621500233127,TRUE,10473
"gene_6939",58.5459389551757,0.000000000000000000000000000000000000000327052865959131,0.00000000000000000000000000000000000579733910199155,0.00000000000000000000000000000000000000102101780591609,TRUE,5678
"gene_6940",150.26352233161,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000410636180630095,0.000000000000000000000000000000000000000000000000000000000000000000000000000000727893693784906,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000646442001585174,TRUE,1126
"gene_6941",43.0835335177896,0.000000000000000000000000000000711325442092783,0.0000000000000000000000000126089547865367,0.00000000000000000000000000000159829570117083,TRUE,7889
"gene_6943",90.8293928800739,0.00000000000000000000000000000000000000000000000000000000216645110725317,0.0000000000000000000000000000000000000000000000000000384025123271698,0.0000000000000000000000000000000000000000000000000000000127034443688951,TRUE,3023
"gene_6944",28.0307064905218,0.00000000000000000000623218160047601,0.000000000000000110471651050038,0.0000000000000000000101760916589939,TRUE,10856
"gene_6945",166.36024021569,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000413606170237844,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000733158297363602,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000779955635493194,TRUE,940
"gene_6946",147.079229753749,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000694777273252339,0.000000000000000000000000000000000000000000000000000000000000000000000000000012315621945671,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000104813803792944,TRUE,1175
"gene_6947",31.7074403490355,0.0000000000000000000000191209698841454,0.000000000000000000338938312166361,0.0000000000000000000000337924538550709,TRUE,10030
"gene_6948",19.4270687529859,0.00000000000000797423819358148,0.000000000141351346219425,0.0000000000000108124643325499,TRUE,13073
"gene_6949",20.0163712744536,0.00000000000000297273203931138,0.0000000000526946481288336,0.00000000000000407348856901929,TRUE,12936
"gene_6950",35.7845178428309,0.0000000000000000000000000363144210975755,0.000000000000000000000643709428375624,0.0000000000000000000000000700750520765974,TRUE,9186
"gene_6951",37.3808261527602,0.00000000000000000000000000325662618443467,0.0000000000000000000000577269557452889,0.00000000000000000000000000650664514712454,TRUE,8872
"gene_6952",63.4340512621872,0.000000000000000000000000000000000000000000532311815480682,0.00000000000000000000000000000000000000943575924121057,0.00000000000000000000000000000000000000000184004665390222,TRUE,5128
"gene_6953",31.8552921485674,0.0000000000000000000000151925753326304,0.000000000000000000269303590346207,0.000000000000000000000026960015051177,TRUE,9989
"gene_6954",26.8380751712596,0.0000000000000000000418903743869322,0.000000000000000742548776382761,0.0000000000000000000665903305876388,TRUE,11151
"gene_6955",11.8544639090888,0.00000000343661242678167,0.0000609173918771319,0.00000000399458307391029,TRUE,15250
"gene_6956",51.4842998899706,0.00000000000000000000000000000000000475881835588066,0.0000000000000000000000000000000843548141763405,0.000000000000000000000000000000000012759766174004,TRUE,6611
"gene_6957",66.6741310499983,0.00000000000000000000000000000000000000000000827348862902354,0.000000000000000000000000000000000000000146655859438071,0.0000000000000000000000000000000000000000000305469401037432,TRUE,4801
"gene_6958",15.8849061988172,0.00000000000322603982968968,0.0000000571847820210793,0.00000000000404962694009485,TRUE,14121
"gene_6959",19.1918882862058,0.0000000000000118338852409515,0.000000000209767449781107,0.0000000000000159628224473866,TRUE,13141
"gene_6960",17.8173107697953,0.000000000000120194174602099,0.0000000021305619389968,0.000000000000156935911829464,TRUE,13576
"gene_6961",44.1936703479279,0.000000000000000000000000000000142466777712263,0.00000000000000000000000000252536610172758,0.000000000000000000000000000000327756794513638,TRUE,7705
"gene_6962",24.9345354902924,0.000000000000000000902562051073249,0.0000000000000159988149173244,0.00000000000000000137968393560921,TRUE,11596
"gene_6963",15.3996631566346,0.0000000000074107806775984,0.000000131363498291109,0.0000000000092133187186919,TRUE,14258
"gene_6964",77.6466839441755,0.0000000000000000000000000000000000000000000000000103410636965149,0.000000000000000000000000000000000000000000000183305695084423,0.0000000000000000000000000000000000000000000000000475131402499801,TRUE,3858
"gene_6965",30.9543383937881,0.0000000000000000000000618957358803062,0.00000000000000000109716381421431,0.000000000000000000000107554535262652,TRUE,10201
"gene_6966",17.4386987327307,0.000000000000228346261632323,0.00000000404766583369456,0.000000000000295730681208048,TRUE,13687
"gene_6967",8.40026417446293,0.00000148352842428058,0.0262970248487976,0.00000162501719193922,TRUE,16182
"gene_6968",2.97842203485155,0.0189654390846317,1,0.01928751424063,FALSE,17430
"gene_6969",23.5123020494249,0.00000000000000000916054526850539,0.000000000000162379825429527,0.0000000000000000135791792464899,TRUE,11958
"gene_6970",36.2307106724831,0.0000000000000000000000000184638211218723,0.000000000000000000000327289693206309,0.000000000000000000000000035946149720627,TRUE,9105
"gene_6971",2.59454056811295,0.0358381439119112,1,0.0362926724738653,FALSE,17504
"gene_6972",15.6740719364697,0.00000000000462901795193453,0.0000000820539722159914,0.0000000000057857828385271,TRUE,14182
"gene_6973",50.9131111240299,0.0000000000000000000000000000000000105069254930363,0.000000000000000000000000000000186245761289561,0.0000000000000000000000000000000000278144804793251,TRUE,6696
"gene_6974",67.3870766045287,0.00000000000000000000000000000000000000000000334109974304471,0.0000000000000000000000000000000000000000592243340452105,0.0000000000000000000000000000000000000000000125262973868889,TRUE,4728
"gene_6975",38.7186449581381,0.000000000000000000000000000439310457157535,0.00000000000000000000000778721716357447,0.000000000000000000000000000904859070831335,TRUE,8606
"gene_6976",93.9528507680297,0.0000000000000000000000000000000000000000000000000000000000651442128381596,0.00000000000000000000000000000000000000000000000000000115474631676922,0.000000000000000000000000000000000000000000000000000000000403616328825312,TRUE,2861
"gene_6977",44.2393487384002,0.0000000000000000000000000000001333754676156,0.00000000000000000000000000236421353895413,0.000000000000000000000000000000307200303918156,TRUE,7696
"gene_6978",88.487830267321,0.0000000000000000000000000000000000000000000000000000000309998223442028,0.000000000000000000000000000000000000000000000000000549502850873338,0.000000000000000000000000000000000000000000000000000000173948354185925,TRUE,3159
"gene_6981",21.8976461827603,0.000000000000000130370522969323,0.00000000000231094789015422,0.000000000000000186201586508277,TRUE,12411
"gene_6982",27.9080016129068,0.00000000000000000000757696674195004,0.000000000000000134309312467806,0.0000000000000000000123276101393122,TRUE,10895
"gene_6983",32.9621185473597,0.00000000000000000000000273400270488901,0.0000000000000000000484629319468625,0.00000000000000000000000497259716261672,TRUE,9746
"gene_6984",166.559885489891,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000350216705927371,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000620794132926857,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000664661812555522,TRUE,934
"gene_6985",87.6694151595854,0.0000000000000000000000000000000000000000000000000000000791215333563594,0.00000000000000000000000000000000000000000000000000140250830027483,0.000000000000000000000000000000000000000000000000000000438557942549977,TRUE,3198
"gene_6986",110.437881071687,0.00000000000000000000000000000000000000000000000000000000000000000134798895468321,0.0000000000000000000000000000000000000000000000000000000000000238944522107146,0.0000000000000000000000000000000000000000000000000000000000000000111917808949483,TRUE,2135
"gene_6988",13.3552441753529,0.000000000252232485197967,0.00000447107303261917,0.000000000301264943913427,TRUE,14841
"gene_6989",8.47211024498348,0.00000130693743351617,0.0231667729465076,0.00000143385362050552,TRUE,16157
"gene_6990",147.610871013753,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000432261132899527,0.00000000000000000000000000000000000000000000000000000000000000000000000000000766226084177701,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000658269831767784,TRUE,1164
"gene_6991",106.357256628094,0.0000000000000000000000000000000000000000000000000000000000000000954474814419037,0.00000000000000000000000000000000000000000000000000000000000169190205603918,0.00000000000000000000000000000000000000000000000000000000000000073433248960034,TRUE,2304
"gene_6992",119.779798412478,0.000000000000000000000000000000000000000000000000000000000000000000000103247032959553,0.00000000000000000000000000000000000000000000000000000000000000000183015690624104,0.000000000000000000000000000000000000000000000000000000000000000000000993570524560824,TRUE,1842
"gene_6993",9.79832117330799,0.000000126335829341286,0.00223942891090364,0.000000141476335264618,TRUE,15829
"gene_6994",132.570679703055,0.00000000000000000000000000000000000000000000000000000000000000000000000000042643848510539,0.00000000000000000000000000000000000000000000000000000000000000000000000755904858697813,0.00000000000000000000000000000000000000000000000000000000000000000000000000510057259580171,TRUE,1482
"gene_6995",14.3196340726179,0.0000000000475505904178799,0.00000084288176574734,0.0000000000578108206959767,TRUE,14580
"gene_6996",269.350267316708,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000568177014753235,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100715057635158,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000291927703290314,TRUE,345
"gene_6997",124.426848632694,0.00000000000000000000000000000000000000000000000000000000000000000000000106043471995828,0.0000000000000000000000000000000000000000000000000000000000000000000187972658459804,0.000000000000000000000000000000000000000000000000000000000000000000000011096378893731,TRUE,1694
"gene_6998",166.917327769571,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000260079643335408,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000461017175776344,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000495717393307897,TRUE,930
"gene_6999",101.356611476852,0.0000000000000000000000000000000000000000000000000000000000000196166041248234,0.000000000000000000000000000000000000000000000000000000000347723924716619,0.000000000000000000000000000000000000000000000000000000000000138370045649271,TRUE,2513
"gene_7002",70.0695882728741,0.000000000000000000000000000000000000000000000113570444548808,0.00000000000000000000000000000000000000000201314970007217,0.000000000000000000000000000000000000000000000449564470761986,TRUE,4478
"gene_7003",22.0284781856385,0.000000000000000105029537303284,0.00000000000186175357823802,0.000000000000000150308319905857,TRUE,12386
"gene_7006",4.09294202658882,0.00284808954447249,1,0.00293160880699839,FALSE,17221
"gene_7007",12.7394028535374,0.000000000735071507575305,0.0000130298775432799,0.000000000867675137729231,TRUE,15017
"gene_7008",163.673140782155,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000392593709823623,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000695911610033354,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000724153600450941,TRUE,961
"gene_7011",8.26618737128166,0.00000187941914026785,0.033314583680388,0.00000205404671560441,TRUE,16219
"gene_7012",14.7153978665842,0.0000000000240326739734031,0.000000426003178852543,0.0000000000294587634916356,TRUE,14461
"gene_7013",72.9782513761857,0.00000000000000000000000000000000000000000000000305976176606529,0.0000000000000000000000000000000000000000000542373370652733,0.0000000000000000000000000000000000000000000000128039039342005,TRUE,4236
"gene_7014",28.2935641542798,0.00000000000000000000410278899763665,0.0000000000000000727260377721073,0.00000000000000000000673701137305302,TRUE,10795
"gene_7015",129.468505691776,0.00000000000000000000000000000000000000000000000000000000000000000000000000813416027295448,0.000000000000000000000000000000000000000000000000000000000000000000000144186124998391,0.0000000000000000000000000000000000000000000000000000000000000000000000000923086587697767,TRUE,1562
"gene_7016",110.920761321924,0.000000000000000000000000000000000000000000000000000000000000000000818300605298625,0.0000000000000000000000000000000000000000000000000000000000000145051965295234,0.00000000000000000000000000000000000000000000000000000000000000000684853471648887,TRUE,2118
"gene_7017",119.242456781379,0.000000000000000000000000000000000000000000000000000000000000000000000176304392874247,0.0000000000000000000000000000000000000000000000000000000000000000031251716680889,0.00000000000000000000000000000000000000000000000000000000000000000000168200843277121,TRUE,1858
"gene_7018",92.4071599884572,0.000000000000000000000000000000000000000000000000000000000366630507818549,0.0000000000000000000000000000000000000000000000000000064988923815916,0.00000000000000000000000000000000000000000000000000000000220750420570367,TRUE,2944
"gene_7019",130.8762898938,0.00000000000000000000000000000000000000000000000000000000000000000000000000212462740577378,0.000000000000000000000000000000000000000000000000000000000000000000000037661145394746,0.000000000000000000000000000000000000000000000000000000000000000000000000024679649668903,TRUE,1526
"gene_7020",42.4451134143535,0.00000000000000000000000000000180197918613869,0.0000000000000000000000000319418830534944,0.00000000000000000000000000000400123801246328,TRUE,7983
"gene_7021",122.627924778895,0.00000000000000000000000000000000000000000000000000000000000000000000000617616175672668,0.000000000000000000000000000000000000000000000000000000000000000000109478643299737,0.0000000000000000000000000000000000000000000000000000000000000000000000626666532912061,TRUE,1747
"gene_7022",74.3210861150983,0.000000000000000000000000000000000000000000000000587363594384082,0.0000000000000000000000000000000000000000000104116070740522,0.00000000000000000000000000000000000000000000000252219163615607,TRUE,4128
"gene_7023",77.1563358992773,0.0000000000000000000000000000000000000000000000000186809732283413,0.000000000000000000000000000000000000000000000331138931445577,0.0000000000000000000000000000000000000000000000000850600902762849,TRUE,3893
"gene_7024",104.798363872681,0.000000000000000000000000000000000000000000000000000000000000000495779169002736,0.00000000000000000000000000000000000000000000000000000000000878818154974249,0.000000000000000000000000000000000000000000000000000000000000003708093480904,TRUE,2370
"gene_7025",59.9483390067016,0.0000000000000000000000000000000000000000509382163617351,0.000000000000000000000000000000000000902930823228116,0.000000000000000000000000000000000000000163308161191556,TRUE,5529
"gene_7026",308.312340766819,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000724499953045226,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000128424861676797,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000493941775679988,TRUE,260
"gene_7027",112.587662603016,0.000000000000000000000000000000000000000000000000000000000000000000147249797288137,0.00000000000000000000000000000000000000000000000000000000000000261014990672952,0.00000000000000000000000000000000000000000000000000000000000000000126952816475171,TRUE,2056
