"gene_name","MI_score","p_value","p_adj_bonf","p_adj_fdr","significant","rank_mi"
"gene_16294",0.498195099233785,0.005,1,0.00516311313060701,TRUE,2789
"gene_16295",0.26558353059697,0.005,1,0.00516311313060701,TRUE,10021
"gene_16296",0.338393285227414,0.005,1,0.00516311313060701,TRUE,7044
"gene_16297",0.534821021160103,0.005,1,0.00516311313060701,TRUE,2201
"gene_16298",0.4702000228506,0.005,1,0.00516311313060701,TRUE,3324
"gene_16299",0.46436924402851,0.005,1,0.00516311313060701,TRUE,3435
"gene_16300",0.17860319264208,0.005,1,0.00516311313060701,TRUE,14105
"gene_16301",0.0716084794376872,0.125,1,0.125751986379115,FALSE,17593
"gene_16302",0.273719759516212,0.005,1,0.00516311313060701,TRUE,9660
"gene_16303",0.402880733072928,0.005,1,0.00516311313060701,TRUE,4953
"gene_16304",0.480740351010077,0.005,1,0.00516311313060701,TRUE,3127
"gene_16305",0.546514870873908,0.005,1,0.00516311313060701,TRUE,2022
"gene_16306",0.347111506433902,0.005,1,0.00516311313060701,TRUE,6713
"gene_16307",0.594522124415678,0.005,1,0.00516311313060701,TRUE,1449
"gene_16308",0.138425189547367,0.005,1,0.00516311313060701,TRUE,15838
"gene_16309",0.399867782429636,0.005,1,0.00516311313060701,TRUE,5045
"gene_16312",0.350643899608219,0.005,1,0.00516311313060701,TRUE,6582
"gene_16313",0.757996594797729,0.005,1,0.00516311313060701,TRUE,385
"gene_16314",0.20984837068682,0.005,1,0.00516311313060701,TRUE,12587
"gene_16315",0.143135356243554,0.005,1,0.00516311313060701,TRUE,15634
"gene_16316",0.792141934161197,0.005,1,0.00516311313060701,TRUE,292
"gene_16317",0.286802169042774,0.005,1,0.00516311313060701,TRUE,9102
"gene_16318",0.639682184619908,0.005,1,0.00516311313060701,TRUE,1009
"gene_16319",0.574873427120552,0.005,1,0.00516311313060701,TRUE,1668
"gene_16320",0.24491537720372,0.005,1,0.00516311313060701,TRUE,10911
"gene_16321",0.383594931264458,0.005,1,0.00516311313060701,TRUE,5553
"gene_16322",0.126968383321898,0.005,1,0.00516311313060701,TRUE,16282
"gene_16323",0.502488383016994,0.005,1,0.00516311313060701,TRUE,2718
"gene_16324",0.42487316703822,0.005,1,0.00516311313060701,TRUE,4361
"gene_16325",0.182229255967457,0.005,1,0.00516311313060701,TRUE,13943
"gene_16327",0.314591689631618,0.005,1,0.00516311313060701,TRUE,7936
"gene_16328",0.103687503543806,0.005,1,0.00516311313060701,TRUE,16994
"gene_16329",0.623913572041246,0.005,1,0.00516311313060701,TRUE,1141
"gene_16331",0.23896487299605,0.005,1,0.00516311313060701,TRUE,11206
"gene_16332",0.722144629094092,0.005,1,0.00516311313060701,TRUE,535
"gene_16333",0.306221785070108,0.005,1,0.00516311313060701,TRUE,8285
"gene_16334",0.390637890738709,0.005,1,0.00516311313060701,TRUE,5337
"gene_16335",0.282438405296175,0.005,1,0.00516311313060701,TRUE,9301
"gene_16336",0.445282089825395,0.005,1,0.00516311313060701,TRUE,3850
"gene_16337",0.787318893257599,0.005,1,0.00516311313060701,TRUE,308
"gene_16338",0.910949273592339,0.005,1,0.00516311313060701,TRUE,88
"gene_16339",0.562300690687517,0.005,1,0.00516311313060701,TRUE,1826
"gene_16340",0.252842472382357,0.005,1,0.00516311313060701,TRUE,10569
"gene_16341",0.268636946787873,0.005,1,0.00516311313060701,TRUE,9870
"gene_16342",1.02824272133135,0.005,1,0.00516311313060701,TRUE,25
"gene_16343",0.109115983978262,0.005,1,0.00516311313060701,TRUE,16861
"gene_16344",0.35383770200999,0.005,1,0.00516311313060701,TRUE,6478
"gene_16345",0.263925668452101,0.005,1,0.00516311313060701,TRUE,10092
"gene_16346",0.550574855749613,0.005,1,0.00516311313060701,TRUE,1970
"gene_16347",0.191143002251711,0.005,1,0.00516311313060701,TRUE,13511
"gene_16348",0.673539033822299,0.005,1,0.00516311313060701,TRUE,779
"gene_16349",0.359276560342463,0.005,1,0.00516311313060701,TRUE,6291
"gene_16350",0.671788288943206,0.005,1,0.00516311313060701,TRUE,792
"gene_16351",0.549144974333696,0.005,1,0.00516311313060701,TRUE,1986
"gene_16352",0.312427831807388,0.005,1,0.00516311313060701,TRUE,8023
"gene_16353",0.523680209459562,0.005,1,0.00516311313060701,TRUE,2359
"gene_16354",0.761212289726378,0.005,1,0.00516311313060701,TRUE,372
"gene_16355",0.186451690732035,0.005,1,0.00516311313060701,TRUE,13727
"gene_16356",0.358422510895636,0.005,1,0.00516311313060701,TRUE,6316
"gene_16357",0.392611811210545,0.005,1,0.00516311313060701,TRUE,5288
"gene_16358",0.744787817453618,0.005,1,0.00516311313060701,TRUE,430
"gene_16359",0.346966371470433,0.005,1,0.00516311313060701,TRUE,6719
"gene_16360",0.292021490920139,0.005,1,0.00516311313060701,TRUE,8893
"gene_16361",0.519365277358275,0.005,1,0.00516311313060701,TRUE,2435
"gene_16362",0.353108662988433,0.005,1,0.00516311313060701,TRUE,6503
"gene_16363",0.841994794855153,0.005,1,0.00516311313060701,TRUE,188
"gene_16364",0.447447575011436,0.005,1,0.00516311313060701,TRUE,3788
"gene_16365",0.0765117743673249,0.075,1,0.0756099641699369,FALSE,17551
"gene_16366",0.13469120466312,0.005,1,0.00516311313060701,TRUE,15980
"gene_16367",0.219046552239572,0.005,1,0.00516311313060701,TRUE,12167
"gene_16368",0.290973705239185,0.005,1,0.00516311313060701,TRUE,8938
"gene_16369",0.369304962123923,0.005,1,0.00516311313060701,TRUE,5999
"gene_16370",0.270750070535893,0.005,1,0.00516311313060701,TRUE,9774
"gene_16371",0.444583795442085,0.005,1,0.00516311313060701,TRUE,3865
"gene_16372",1.03899498621925,0.005,1,0.00516311313060701,TRUE,21
"gene_16373",0.486488987272988,0.005,1,0.00516311313060701,TRUE,2999
"gene_16374",0.277420431168285,0.005,1,0.00516311313060701,TRUE,9507
"gene_16375",0.489396153327316,0.005,1,0.00516311313060701,TRUE,2946
"gene_16376",0.0988888879465213,0.005,1,0.00516311313060701,TRUE,17116
"gene_16377",0.701614759158717,0.005,1,0.00516311313060701,TRUE,624
"gene_16378",0.0866149405957071,0.025,1,0.0253837782105625,TRUE,17386
"gene_16379",0.668494825958772,0.005,1,0.00516311313060701,TRUE,811
"gene_16380",0.393290409508619,0.005,1,0.00516311313060701,TRUE,5267
"gene_16381",0.286144034304856,0.005,1,0.00516311313060701,TRUE,9123
"gene_16382",0.3443512794917,0.005,1,0.00516311313060701,TRUE,6814
"gene_16383",0.426266881265371,0.005,1,0.00516311313060701,TRUE,4317
"gene_16384",0.250720600574235,0.005,1,0.00516311313060701,TRUE,10649
"gene_16385",0.752296795099777,0.005,1,0.00516311313060701,TRUE,405
"gene_16386",0.135397913456812,0.005,1,0.00516311313060701,TRUE,15950
"gene_16387",0.391517947385423,0.005,1,0.00516311313060701,TRUE,5317
"gene_16388",0.687091948398793,0.005,1,0.00516311313060701,TRUE,699
"gene_16389",0.478933020606073,0.005,1,0.00516311313060701,TRUE,3163
"gene_16390",0.525695004411302,0.005,1,0.00516311313060701,TRUE,2325
"gene_16391",0.890214490761323,0.005,1,0.00516311313060701,TRUE,115
"gene_16392",0.797329260213835,0.005,1,0.00516311313060701,TRUE,279
"gene_16393",0.793343529248355,0.005,1,0.00516311313060701,TRUE,289
"gene_16394",0.184321607097143,0.005,1,0.00516311313060701,TRUE,13830
"gene_16395",0.291218227668996,0.005,1,0.00516311313060701,TRUE,8929
"gene_16396",0.173791230920691,0.005,1,0.00516311313060701,TRUE,14294
"gene_16398",0.692694215648419,0.005,1,0.00516311313060701,TRUE,665
"gene_16399",0.437350333750952,0.005,1,0.00516311313060701,TRUE,4034
"gene_16400",0.422972866543367,0.005,1,0.00516311313060701,TRUE,4407
"gene_16401",0.225093348132475,0.005,1,0.00516311313060701,TRUE,11857
"gene_16402",0.690174148026923,0.005,1,0.00516311313060701,TRUE,676
"gene_16403",0.297547264039436,0.005,1,0.00516311313060701,TRUE,8658
"gene_16405",0.543995489893665,0.005,1,0.00516311313060701,TRUE,2057
"gene_16406",0.469578336285762,0.005,1,0.00516311313060701,TRUE,3338
"gene_16407",0.80774559730305,0.005,1,0.00516311313060701,TRUE,260
"gene_16408",0.441106744091373,0.005,1,0.00516311313060701,TRUE,3946
"gene_16409",0.288765068863198,0.005,1,0.00516311313060701,TRUE,9016
"gene_16410",0.405849788073441,0.005,1,0.00516311313060701,TRUE,4870
"gene_16411",0.472818010740222,0.005,1,0.00516311313060701,TRUE,3280
"gene_16412",0.241313511446334,0.005,1,0.00516311313060701,TRUE,11112
"gene_16413",0.355016345086115,0.005,1,0.00516311313060701,TRUE,6435
"gene_16414",0.536951805748529,0.005,1,0.00516311313060701,TRUE,2173
"gene_16415",0.601187313849788,0.005,1,0.00516311313060701,TRUE,1372
"gene_16416",0.324236651745977,0.005,1,0.00516311313060701,TRUE,7576
"gene_16417",0.149176879162089,0.005,1,0.00516311313060701,TRUE,15389
"gene_16418",0.171170866537613,0.005,1,0.00516311313060701,TRUE,14421
"gene_16419",0.420234415034643,0.005,1,0.00516311313060701,TRUE,4466
"gene_16420",0.294378406023528,0.005,1,0.00516311313060701,TRUE,8805
"gene_16421",0.433758148709857,0.005,1,0.00516311313060701,TRUE,4138
"gene_16422",0.58034568793142,0.005,1,0.00516311313060701,TRUE,1604
"gene_16423",0.388734367709972,0.005,1,0.00516311313060701,TRUE,5391
"gene_16424",0.608140318201524,0.005,1,0.00516311313060701,TRUE,1298
"gene_16425",0.435033811350107,0.005,1,0.00516311313060701,TRUE,4097
"gene_16426",0.30936282842386,0.005,1,0.00516311313060701,TRUE,8152
"gene_16427",0.177389534344184,0.005,1,0.00516311313060701,TRUE,14150
"gene_16428",0.100093919150246,0.005,1,0.00516311313060701,TRUE,17080
"gene_16430",0.365085901815783,0.005,1,0.00516311313060701,TRUE,6132
"gene_16431",0.619222968076656,0.005,1,0.00516311313060701,TRUE,1185
"gene_16432",0.53392599042094,0.005,1,0.00516311313060701,TRUE,2214
"gene_16433",0.282767841445209,0.005,1,0.00516311313060701,TRUE,9294
"gene_16434",0.530503840137219,0.005,1,0.00516311313060701,TRUE,2266
"gene_16435",0.0789015140686198,0.01,1,0.0102438742487286,TRUE,17522
"gene_16436",0.245718568474214,0.005,1,0.00516311313060701,TRUE,10870
"gene_16437",0.621267315718748,0.005,1,0.00516311313060701,TRUE,1164
"gene_16438",0.336303124187434,0.005,1,0.00516311313060701,TRUE,7122
"gene_16439",0.111046496645059,0.005,1,0.00516311313060701,TRUE,16809
"gene_16440",0.705861665744264,0.005,1,0.00516311313060701,TRUE,601
"gene_16441",0.278931701268379,0.005,1,0.00516311313060701,TRUE,9451
"gene_16444",0.467839562261327,0.005,1,0.00516311313060701,TRUE,3373
"gene_16445",0.522732500349441,0.005,1,0.00516311313060701,TRUE,2375
"gene_16446",0.413764626391909,0.005,1,0.00516311313060701,TRUE,4640
"gene_16447",0.491083442267818,0.005,1,0.00516311313060701,TRUE,2914
"gene_16448",0.660502449748923,0.005,1,0.00516311313060701,TRUE,860
"gene_16449",0.935166356739699,0.005,1,0.00516311313060701,TRUE,71
"gene_16450",0.618038391599691,0.005,1,0.00516311313060701,TRUE,1202
"gene_16452",0.469150700908984,0.005,1,0.00516311313060701,TRUE,3346
"gene_16453",0.474366549850513,0.005,1,0.00516311313060701,TRUE,3249
"gene_16454",0.272524975534024,0.005,1,0.00516311313060701,TRUE,9699
"gene_16455",0.55998608807161,0.005,1,0.00516311313060701,TRUE,1855
"gene_16456",0.649498964955513,0.005,1,0.00516311313060701,TRUE,927
"gene_16457",0.139111543261733,0.005,1,0.00516311313060701,TRUE,15811
"gene_16458",0.289175978934721,0.005,1,0.00516311313060701,TRUE,9003
"gene_16459",0.329485865923379,0.005,1,0.00516311313060701,TRUE,7370
"gene_16460",0.464918940841024,0.005,1,0.00516311313060701,TRUE,3425
"gene_16461",0.218592103089472,0.005,1,0.00516311313060701,TRUE,12194
"gene_16462",0.422420447742067,0.005,1,0.00516311313060701,TRUE,4418
"gene_16464",0.341356455975421,0.005,1,0.00516311313060701,TRUE,6916
"gene_16465",0.335220942651255,0.005,1,0.00516311313060701,TRUE,7158
"gene_16466",0.661703672862549,0.005,1,0.00516311313060701,TRUE,856
"gene_16467",0.328948164769446,0.005,1,0.00516311313060701,TRUE,7387
"gene_16468",0.498297907586658,0.005,1,0.00516311313060701,TRUE,2786
"gene_16469",0.101088161193077,0.005,1,0.00516311313060701,TRUE,17059
"gene_16470",0.356257119374597,0.005,1,0.00516311313060701,TRUE,6392
"gene_16471",0.236614204848816,0.005,1,0.00516311313060701,TRUE,11322
"gene_16472",0.421289154396674,0.005,1,0.00516311313060701,TRUE,4439
"gene_16473",0.140341745992494,0.005,1,0.00516311313060701,TRUE,15751
"gene_16474",0.472184939436409,0.005,1,0.00516311313060701,TRUE,3292
"gene_16475",0.219772394706991,0.005,1,0.00516311313060701,TRUE,12131
"gene_16476",0.19584829254737,0.005,1,0.00516311313060701,TRUE,13294
"gene_16478",0.314631273547604,0.005,1,0.00516311313060701,TRUE,7935
"gene_16479",0.25697183616175,0.005,1,0.00516311313060701,TRUE,10374
"gene_16480",0.200743012948767,0.005,1,0.00516311313060701,TRUE,13065
"gene_16481",0.399530750375178,0.005,1,0.00516311313060701,TRUE,5061
"gene_16482",0.172207341713047,0.005,1,0.00516311313060701,TRUE,14368
"gene_16483",0.110903057326439,0.005,1,0.00516311313060701,TRUE,16814
"gene_16484",0.2960216095287,0.005,1,0.00516311313060701,TRUE,8719
"gene_16485",0.273068336390724,0.005,1,0.00516311313060701,TRUE,9680
"gene_16486",0.531294761022858,0.005,1,0.00516311313060701,TRUE,2256
"gene_16487",0.513251931810005,0.005,1,0.00516311313060701,TRUE,2536
"gene_16488",0.251467887213471,0.005,1,0.00516311313060701,TRUE,10622
"gene_16489",0.220660043593963,0.005,1,0.00516311313060701,TRUE,12077
"gene_16490",0.456041731405398,0.005,1,0.00516311313060701,TRUE,3608
"gene_16491",0.39603452861854,0.005,1,0.00516311313060701,TRUE,5164
"gene_16492",0.463957174367702,0.005,1,0.00516311313060701,TRUE,3446
"gene_16493",0.247934586915147,0.005,1,0.00516311313060701,TRUE,10762
"gene_16494",0.152999575120552,0.005,1,0.00516311313060701,TRUE,15227
"gene_16495",0.162944353586574,0.005,1,0.00516311313060701,TRUE,14796
"gene_16496",0.173004555372873,0.005,1,0.00516311313060701,TRUE,14334
"gene_16497",0.559782349924955,0.005,1,0.00516311313060701,TRUE,1860
"gene_16498",0.124489824706064,0.005,1,0.00516311313060701,TRUE,16370
"gene_16499",0.199702465481807,0.005,1,0.00516311313060701,TRUE,13120
"gene_16500",0.738505126183186,0.005,1,0.00516311313060701,TRUE,465
"gene_16501",0.274298398272511,0.005,1,0.00516311313060701,TRUE,9640
"gene_16502",0.184793186503242,0.005,1,0.00516311313060701,TRUE,13811
"gene_16503",0.310455771104568,0.005,1,0.00516311313060701,TRUE,8107
"gene_16504",0.231537364153716,0.005,1,0.00516311313060701,TRUE,11557
"gene_16505",0.316446407087436,0.005,1,0.00516311313060701,TRUE,7860
"gene_16506",0.294896518843439,0.005,1,0.00516311313060701,TRUE,8777
"gene_16507",0.627558329516899,0.005,1,0.00516311313060701,TRUE,1105
"gene_16508",0.160697576073779,0.005,1,0.00516311313060701,TRUE,14889
"gene_16509",0.46237134426509,0.005,1,0.00516311313060701,TRUE,3479
"gene_16510",0.193870779106061,0.005,1,0.00516311313060701,TRUE,13387
"gene_16512",0.112213431777418,0.005,1,0.00516311313060701,TRUE,16769
"gene_16513",0.280975681218335,0.005,1,0.00516311313060701,TRUE,9357
"gene_16514",0.255843940537091,0.005,1,0.00516311313060701,TRUE,10432
"gene_16515",0.11160473374771,0.005,1,0.00516311313060701,TRUE,16789
"gene_16516",0.180574423490772,0.005,1,0.00516311313060701,TRUE,14026
"gene_16517",0.119548803706955,0.005,1,0.00516311313060701,TRUE,16528
"gene_16519",0.215236716698908,0.005,1,0.00516311313060701,TRUE,12353
"gene_16520",0.139083457704777,0.005,1,0.00516311313060701,TRUE,15812
"gene_16521",0.198288551144033,0.005,1,0.00516311313060701,TRUE,13179
"gene_16522",0.301369581460142,0.005,1,0.00516311313060701,TRUE,8485
"gene_16523",0.0847696126163973,0.045,1,0.0454849746250784,TRUE,17422
"gene_16524",0.140408941206873,0.005,1,0.00516311313060701,TRUE,15746
"gene_16525",0.207667815700971,0.005,1,0.00516311313060701,TRUE,12691
"gene_16526",0.346729335967813,0.005,1,0.00516311313060701,TRUE,6730
"gene_16527",0.34298087633592,0.005,1,0.00516311313060701,TRUE,6867
"gene_16528",0.364834283495346,0.005,1,0.00516311313060701,TRUE,6143
"gene_16529",0.509190728238381,0.005,1,0.00516311313060701,TRUE,2604
"gene_16530",0.441688485414291,0.005,1,0.00516311313060701,TRUE,3927
"gene_16531",0.290576841272173,0.005,1,0.00516311313060701,TRUE,8955
"gene_16532",0.542709380463662,0.005,1,0.00516311313060701,TRUE,2074
"gene_16533",0.284742601970003,0.005,1,0.00516311313060701,TRUE,9203
"gene_16534",0.689433313533907,0.005,1,0.00516311313060701,TRUE,685
"gene_16535",0.570429187349417,0.005,1,0.00516311313060701,TRUE,1715
"gene_16539",0.362184476570108,0.005,1,0.00516311313060701,TRUE,6212
"gene_16540",0.133167241975036,0.005,1,0.00516311313060701,TRUE,16044
"gene_16541",0.607277826774754,0.005,1,0.00516311313060701,TRUE,1307
"gene_16542",0.525463504572867,0.005,1,0.00516311313060701,TRUE,2329
"gene_16543",0.284410669242379,0.005,1,0.00516311313060701,TRUE,9222
"gene_16544",0.123218918746787,0.005,1,0.00516311313060701,TRUE,16415
"gene_16545",0.399224607206993,0.005,1,0.00516311313060701,TRUE,5073
"gene_16546",0.241358083989182,0.005,1,0.00516311313060701,TRUE,11109
"gene_16548",0.318304144465839,0.005,1,0.00516311313060701,TRUE,7780
"gene_16549",0.291456662535966,0.005,1,0.00516311313060701,TRUE,8919
"gene_16550",0.3385407868766,0.005,1,0.00516311313060701,TRUE,7040
"gene_16551",0.174555323646849,0.005,1,0.00516311313060701,TRUE,14263
"gene_16552",0.221485892484232,0.005,1,0.00516311313060701,TRUE,12033
"gene_16553",0.273307622484314,0.005,1,0.00516311313060701,TRUE,9674
"gene_16554",0.243991204347197,0.005,1,0.00516311313060701,TRUE,10966
"gene_16555",0.247786772089942,0.005,1,0.00516311313060701,TRUE,10767
"gene_16556",0.472709249462853,0.005,1,0.00516311313060701,TRUE,3283
"gene_16557",0.44006083932992,0.005,1,0.00516311313060701,TRUE,3963
"gene_16558",0.450006698909548,0.005,1,0.00516311313060701,TRUE,3734
"gene_16559",0.593931871573083,0.005,1,0.00516311313060701,TRUE,1453
"gene_16560",0.345341969565611,0.005,1,0.00516311313060701,TRUE,6779
"gene_16561",0.396080505850242,0.005,1,0.00516311313060701,TRUE,5162
"gene_16562",0.0713064279124103,0.11,1,0.110712014535544,FALSE,17597
"gene_16563",0.291438478524996,0.005,1,0.00516311313060701,TRUE,8920
"gene_16564",0.16270423863125,0.005,1,0.00516311313060701,TRUE,14810
"gene_16565",0.38555239880638,0.005,1,0.00516311313060701,TRUE,5487
"gene_16581",0.233892659501283,0.005,1,0.00516311313060701,TRUE,11444
"gene_16582",0.410575350471718,0.005,1,0.00516311313060701,TRUE,4720
"gene_16583",0.0535463251438477,0.105,1,0.105703657428442,FALSE,17703
"gene_16584",0.278550195125446,0.005,1,0.00516311313060701,TRUE,9467
"gene_16585",0.388875765042262,0.005,1,0.00516311313060701,TRUE,5387
"gene_16586",0.24344604272141,0.005,1,0.00516311313060701,TRUE,10996
"gene_16587",0.214151536051639,0.005,1,0.00516311313060701,TRUE,12403
"gene_16588",0.155549445954382,0.005,1,0.00516311313060701,TRUE,15120
"gene_16589",0.273103938402717,0.005,1,0.00516311313060701,TRUE,9678
"gene_16590",0.154605801047046,0.005,1,0.00516311313060701,TRUE,15168
"gene_16591",0.124393503382764,0.005,1,0.00516311313060701,TRUE,16376
"gene_16592",0.243957082056046,0.005,1,0.00516311313060701,TRUE,10969
"gene_16593",0.214257388629701,0.005,1,0.00516311313060701,TRUE,12396
"gene_16594",0.406085625165336,0.005,1,0.00516311313060701,TRUE,4861
"gene_16595",0.161208829735275,0.005,1,0.00516311313060701,TRUE,14873
"gene_16596",0.118495591658722,0.005,1,0.00516311313060701,TRUE,16561
"gene_16597",0.198250579087854,0.005,1,0.00516311313060701,TRUE,13181
"gene_16598",0.324773112592549,0.005,1,0.00516311313060701,TRUE,7553
"gene_16599",0.317312664441464,0.005,1,0.00516311313060701,TRUE,7822
"gene_16600",0.178678832572777,0.005,1,0.00516311313060701,TRUE,14102
"gene_16601",0.382849991130565,0.005,1,0.00516311313060701,TRUE,5573
"gene_16641",0.146295394572543,0.005,1,0.00516311313060701,TRUE,15495
"gene_16656",0.0794138472952595,0.045,1,0.0454849746250784,TRUE,17513
"gene_16660",0.0825498856678033,0.005,1,0.00516311313060701,TRUE,17463
"gene_16668",0.0606836399772357,0.105,1,0.105703657428442,FALSE,17674
"gene_16672",0.085231469452955,0.005,1,0.00516311313060701,TRUE,17410
"gene_16691",0.0937081361800463,0.01,1,0.0102438742487286,TRUE,17236
"gene_16693",0.104047244873683,0.005,1,0.00516311313060701,TRUE,16982
"gene_16695",0.166664583469364,0.005,1,0.00516311313060701,TRUE,14619
"gene_16703",0.0986105015995165,0.005,1,0.00516311313060701,TRUE,17125
"gene_16786",0.384736929295439,0.005,1,0.00516311313060701,TRUE,5523
"gene_16793",0.324036055874886,0.005,1,0.00516311313060701,TRUE,7582
"gene_16797",0.294308895422999,0.005,1,0.00516311313060701,TRUE,8807
"gene_16817",0.151525844157263,0.005,1,0.00516311313060701,TRUE,15298
"gene_16825",0.149978916681267,0.005,1,0.00516311313060701,TRUE,15353
"gene_16927",0.23784999790463,0.005,1,0.00516311313060701,TRUE,11254
"gene_16928",0.567745295789963,0.005,1,0.00516311313060701,TRUE,1760
"gene_16929",0.135820093997087,0.005,1,0.00516311313060701,TRUE,15936
"gene_16930",0.181997053655104,0.005,1,0.00516311313060701,TRUE,13957
"gene_16931",0.109150205840653,0.005,1,0.00516311313060701,TRUE,16859
"gene_16932",0.125271530742803,0.005,1,0.00516311313060701,TRUE,16342
"gene_16933",0.387901814701855,0.005,1,0.00516311313060701,TRUE,5417
"gene_16934",0.101331577888564,0.01,1,0.0102438742487286,TRUE,17050
"gene_16935",0.213792674986681,0.005,1,0.00516311313060701,TRUE,12421
"gene_16936",0.259859158830668,0.005,1,0.00516311313060701,TRUE,10258
"gene_16937",0.300271360575194,0.005,1,0.00516311313060701,TRUE,8533
"gene_16938",0.267240459975246,0.005,1,0.00516311313060701,TRUE,9934
"gene_16939",0.355924011679544,0.005,1,0.00516311313060701,TRUE,6411
"gene_16940",0.249664763082266,0.005,1,0.00516311313060701,TRUE,10697
"gene_16941",0.319642596052454,0.005,1,0.00516311313060701,TRUE,7736
"gene_16942",0.158014463087204,0.005,1,0.00516311313060701,TRUE,15006
"gene_16943",0.333690422268164,0.005,1,0.00516311313060701,TRUE,7211
"gene_16944",0.328550302852756,0.005,1,0.00516311313060701,TRUE,7395
"gene_16945",0.289139235498862,0.005,1,0.00516311313060701,TRUE,9006
"gene_16946",0.188245732617291,0.005,1,0.00516311313060701,TRUE,13637
"gene_16947",0.78794760568172,0.005,1,0.00516311313060701,TRUE,305
"gene_16948",0.43050438688165,0.005,1,0.00516311313060701,TRUE,4213
"gene_16949",0.666577967130272,0.005,1,0.00516311313060701,TRUE,822
"gene_16950",0.295465566078315,0.005,1,0.00516311313060701,TRUE,8740
"gene_16952",0.272632719331325,0.005,1,0.00516311313060701,TRUE,9691
"gene_16953",0.628803575037252,0.005,1,0.00516311313060701,TRUE,1097
"gene_16954",0.0892863920272449,0.01,1,0.0102438742487286,TRUE,17336
"gene_16955",0.335992889259209,0.005,1,0.00516311313060701,TRUE,7136
"gene_16956",0.243017181818255,0.005,1,0.00516311313060701,TRUE,11019
"gene_16957",0.760306847268234,0.005,1,0.00516311313060701,TRUE,378
"gene_16958",0.126595558635827,0.005,1,0.00516311313060701,TRUE,16291
"gene_16959",0.12833159465258,0.005,1,0.00516311313060701,TRUE,16227
"gene_16960",0.0976532307497449,0.01,1,0.0102438742487286,TRUE,17145
"gene_16961",0.134784159418653,0.005,1,0.00516311313060701,TRUE,15976
"gene_16962",0.155320750132691,0.005,1,0.00516311313060701,TRUE,15123
"gene_16963",0.175087082394307,0.005,1,0.00516311313060701,TRUE,14239
"gene_16964",0.222172892289337,0.005,1,0.00516311313060701,TRUE,12005
"gene_16965",0.310458953325557,0.005,1,0.00516311313060701,TRUE,8106
"gene_16966",0.208494495528869,0.005,1,0.00516311313060701,TRUE,12648
"gene_16967",0.44089946395696,0.005,1,0.00516311313060701,TRUE,3951
"gene_16968",0.254643221826942,0.005,1,0.00516311313060701,TRUE,10477
"gene_16969",0.168041581207785,0.005,1,0.00516311313060701,TRUE,14556
"gene_16970",0.247776416600114,0.005,1,0.00516311313060701,TRUE,10769
"gene_16971",0.504460413522697,0.005,1,0.00516311313060701,TRUE,2688
"gene_16972",0.256118056947773,0.005,1,0.00516311313060701,TRUE,10421
"gene_16973",0.40794884970101,0.005,1,0.00516311313060701,TRUE,4795
"gene_16974",0.721361769252362,0.005,1,0.00516311313060701,TRUE,539
"gene_16975",0.322638374826751,0.005,1,0.00516311313060701,TRUE,7624
"gene_16976",0.352107534024238,0.005,1,0.00516311313060701,TRUE,6538
"gene_16977",0.346251342936791,0.005,1,0.00516311313060701,TRUE,6746
"gene_16978",0.050793270634597,0.655,1,0.655147838844374,FALSE,17710
"gene_16979",0.460053290736166,0.005,1,0.00516311313060701,TRUE,3524
"gene_16980",0.266142326069145,0.005,1,0.00516311313060701,TRUE,9994
"gene_16981",0.188491844656163,0.005,1,0.00516311313060701,TRUE,13626
"gene_16982",0.461914506029422,0.005,1,0.00516311313060701,TRUE,3484
"gene_16983",0.296544790116352,0.005,1,0.00516311313060701,TRUE,8698
"gene_16984",0.492057904092644,0.005,1,0.00516311313060701,TRUE,2889
"gene_16985",0.295429256837592,0.005,1,0.00516311313060701,TRUE,8743
"gene_16986",0.22227449062837,0.005,1,0.00516311313060701,TRUE,11994
"gene_16987",0.632091834514576,0.005,1,0.00516311313060701,TRUE,1064
"gene_16988",0.192697790867425,0.005,1,0.00516311313060701,TRUE,13451
"gene_16989",0.3689349466443,0.005,1,0.00516311313060701,TRUE,6010
"gene_16990",0.301070365623788,0.005,1,0.00516311313060701,TRUE,8496
"gene_16991",0.601649869480355,0.005,1,0.00516311313060701,TRUE,1368
"gene_16992",0.223319570488448,0.005,1,0.00516311313060701,TRUE,11940
"gene_16993",0.168973982411537,0.005,1,0.00516311313060701,TRUE,14524
"gene_16994",0.254503610640761,0.005,1,0.00516311313060701,TRUE,10488
"gene_16995",0.26913386770843,0.005,1,0.00516311313060701,TRUE,9847
"gene_16996",0.044283806440597,0.81,1,0.810045698166432,FALSE,17719
"gene_16997",0.101973418444733,0.005,1,0.00516311313060701,TRUE,17034
"gene_16998",0.519939499266418,0.005,1,0.00516311313060701,TRUE,2426
"gene_16999",0.524831836134656,0.005,1,0.00516311313060701,TRUE,2341
"gene_17001",0.228710188313796,0.005,1,0.00516311313060701,TRUE,11688
"gene_17002",0.472987712704893,0.005,1,0.00516311313060701,TRUE,3274
"gene_17003",0.18979755381765,0.005,1,0.00516311313060701,TRUE,13573
"gene_17004",0.475366809299809,0.005,1,0.00516311313060701,TRUE,3232
"gene_17005",0.353910857428526,0.005,1,0.00516311313060701,TRUE,6475
"gene_17006",0.223402228136242,0.005,1,0.00516311313060701,TRUE,11934
